Kepler_ID,RA (J2000),Dec (J2000),Teff,kepmag
5112172,295.25232,40.2288,7156,15.808
5112173,295.2525885,40.222344,,16
5112174,295.252641,40.206678,,17.09
5112175,295.2526995,40.210483,,17.744
5112176,295.253091,40.223025,,18.052
5112177,295.253325,40.276617,,18.442
5112178,295.2534,40.20844,6604,16.429
5112179,295.2537225,40.234594,,17.022
5112180,295.254192,40.271469,,18.69
5112181,295.2543705,40.20036,6488,16.276
5112182,295.25475,40.28883,6326,15.77
5112183,295.2549465,40.2978,,18.402
5112184,295.25496,40.23718,7259,17.527
5112185,295.2550695,40.23368,5247,16.757
5112186,295.2553215,40.263472,,18.43
5112187,295.2553275,40.267892,,18.64
5112188,295.2554895,40.22506,7073,17.206
5112189,295.2555645,40.206314,,17.476
5112190,295.2557205,40.20817,5653,18.063
5112191,295.2557805,40.232735,,
5112192,295.2559215,40.213164,,17.537
5112193,295.25595,40.24849,5681,16.988
5112194,295.2560115,40.206192,,17.612
5112195,295.256283,40.270972,,18.752
5112196,295.2565665,40.214047,,17.483
5112197,295.2565995,40.29962,5694,17.204
5112198,295.25664,40.25751,6055,14.128
5112199,295.25703,40.20005,5764,16.724
5112200,295.25709,40.21607,6181,14.728
5112201,295.257153,40.253067,,17.571
5112202,295.2572775,40.295175,,17.439
5112203,295.2573585,40.253814,,16.868
5112204,295.25736,40.28136,5416,16.652
5112205,295.257417,40.220897,,18.449
5112206,295.257444,40.207972,,18.281
5112207,295.257492,40.295708,,16.666
5112208,295.257558,40.255786,,17.335
5112209,295.25766,40.29314,5650,16.399
5112210,295.257828,40.277933,,18.609
5112211,295.25784,40.25032,4794,14.487
5112212,295.2579195,40.25949,6233,14.753
5112213,295.2580305,40.229767,,18.411
5112214,295.258197,40.238364,,18.31
5112215,295.2582,40.29098,5887,17.26
5112216,295.2584715,40.261017,,18.344
5112217,295.2585465,40.281517,,13.392
5112218,295.25883,40.234022,,19.42
5112219,295.25892,40.28203,6244,15.077
5112220,295.259106,40.289336,,18.74
5112221,295.25925,40.26212,4570,18.208
5112222,295.259256,40.217064,,15.84
5112223,295.259259,40.200855,,
5112224,295.2592695,40.2358,5569,16.899
5112225,295.2593205,40.27951,6288,15.822
5112226,295.2600225,40.239086,,
5112227,295.260195,40.252333,,18.69
5112228,295.2602295,40.214352,,13.747
5112229,295.2602895,40.25553,6168,16.19
5112230,295.2603525,40.277139,,18.88
5112231,295.260834,40.211067,,17.12
5112232,295.2609195,40.27555,6542,16.356
5112233,295.261092,40.210161,,15.851
5112234,295.2615705,40.21594,5967,16.645
5112235,295.26168,40.22505,,18.57
5112236,295.262064,40.227936,,18.47
5112237,295.26222,40.23465,6204,17
5112238,295.262334,40.204719,,18.547
5112239,295.26234,40.24732,5632,16.955
5112240,295.2626355,40.291314,,18.112
5112241,295.2628395,40.266633,,17.13
5112242,295.2628665,40.263494,,18.284
5112243,295.263216,40.291786,,18.356
5112244,295.263222,40.243131,,18.953
5112245,295.263234,40.224844,,18.763
5112246,295.2634365,40.27375,,19.091
5112247,295.2642615,40.269689,,19.017
5112248,295.26447,40.215,6094,14.958
5112249,295.26471,40.28271,5715,18.391
5112250,295.265253,40.297544,,18.995
5112251,295.2654135,40.239789,,18.936
5112252,295.265466,40.254119,,18.68
5112253,295.2655035,40.220197,,18.264
5112254,295.2655995,40.22528,6480,15.722
5112255,295.2656205,40.2082,6196,15.444
5112256,295.265661,40.2445,,16.531
5112257,295.2658695,40.2699,,18.577
5112258,295.2658785,40.288961,,18.902
5112259,295.265889,40.296297,,18.839
5112260,295.26591,40.20483,5061,16.954
5112261,295.2660585,40.248936,,18.87
5112262,295.2665415,40.220417,,16.356
5112263,295.2667335,40.2302,,18.519
5112264,295.2667755,40.243081,,18.485
5112265,295.267041,40.277872,,18.832
5112266,295.2676305,40.2601,5854,16.691
5112267,295.267644,40.262731,,18.371
5112268,295.26771,40.23978,5832,17.36
5112269,295.2677805,40.235011,,17.621
5112270,295.2678645,40.292692,,18.59
5112271,295.26789,40.20784,5368,16.888
5112272,295.26807,40.29843,6231,14.719
5112273,295.2681,40.25509,5406,16.783
5112274,295.26837,40.20157,5620,16.42
5112275,295.2687795,40.28173,5320,17.663
5112276,295.2689295,40.22618,5372,17.722
5112277,295.26921,40.26244,5549,17.341
5112278,295.269444,40.294822,,15.453
5112279,295.269459,40.295294,,16.186
5112280,295.269459,40.24221,6357,16.283
5112281,295.26951,40.24762,5082,12.236
5112282,295.2695715,40.2275,,17.71
5112283,295.2698595,40.2328,6522,15.47
5112284,295.270233,40.285325,,18.53
5112285,295.270284,40.223072,,16.754
5112286,295.27041,40.21057,6189,16.397
5112287,295.2705795,40.2589,5806,17.168
5112288,295.2718305,40.23451,4907,12.835
5112289,295.271859,40.289686,,17.282
5112290,295.2721605,40.27943,5653,18.394
5112291,295.2728535,40.241742,,19.71
5112292,295.2730665,40.242186,,15.932
5112293,295.2731085,40.235886,,
5112294,295.27311,40.25215,4833,17.152
5112295,295.273281,40.210889,,18.399
5112296,295.2733635,40.226864,,16.35
5112297,295.2734505,40.205036,,18.686
5112298,295.27356,40.26707,6306,15.777
5112299,295.2736335,40.291642,,19.104
5112300,295.27374,40.24507,6094,15.433
5112301,295.2737505,40.22154,6216,15.518
5112302,295.27377,40.22364,5677,18.095
5112303,295.273911,40.226447,,17.734
5112304,295.2740865,40.245708,,13.958
5112305,295.274175,40.299719,,19.003
5112306,295.27425,40.256239,,18.902
5112307,295.2743805,40.2084,6214,15.165
5112308,295.2745905,40.24634,6234,16.661
5112309,295.274739,40.283875,,20.21
5112310,295.2749475,40.230767,,17.276
5112311,295.2755025,40.222878,,18.666
5112312,295.27575,40.25904,6047,16.042
5112313,295.27578,40.2198,5690,17.22
5112314,295.275879,40.23869,5468,16.898
5112315,295.2759165,40.279778,,16.827
5112316,295.2766695,40.28355,,18.168
5112317,295.276995,40.221236,,18.462
5112318,295.2771,40.296917,,18.281
5112319,295.2772005,40.23848,5372,16.96
5112320,295.277361,40.214847,,17.748
5112321,295.27767,40.27291,6081,17.858
5112322,295.2777225,40.275567,,17.341
5112323,295.2778395,40.20213,6533,15.452
5112324,295.2778995,40.22869,6301,17.361
5112325,295.2781005,40.22619,6563,16.062
5112326,295.2783855,40.266861,,17.082
5112327,295.2785295,40.24379,6511,15.904
5112328,295.2787305,40.261494,,18.972
5112329,295.2788385,40.211425,,18.728
5112330,295.2790005,40.25771,6018,16.181
5112331,295.2792405,40.20868,5277,17.978
5112332,295.279275,40.232428,,18.459
5112333,295.2794715,40.202839,,13.155
5112334,295.2795,40.24636,6170,15.897
5112335,295.2797835,40.267458,,18.836
5112336,295.2797895,40.20379,6214,15.977
5112337,295.2799005,40.21375,6538,15.484
5112338,295.280256,40.252147,,18.939
5112339,295.280259,40.202842,,13.96
5112340,295.280379,40.26942,5457,15.67
5112341,295.2805695,40.22006,4961,17.111
5112342,295.2808695,40.2447,6559,15.722
5112343,295.2812535,40.231544,,18.39
5112344,295.281294,40.2687,,18.119
5112345,295.281489,40.205486,,18.43
5112346,295.2814995,40.20217,6565,15.435
5112347,295.281555,40.270825,,18.821
5112348,295.2816795,40.29496,6074,15.739
5112349,295.28196,40.20639,5293,17.121
5112350,295.28214,40.26658,5377,16.732
5112351,295.28223,40.211183,,17.78
5112352,295.2822915,40.2478,,18.252
5112353,295.282878,40.219936,,18.855
5112354,295.2829605,40.28711,5675,15.436
5112355,295.28304,40.222198,,
5112356,295.28307,40.2153,6558,15.915
5112357,295.283166,40.227172,,18.539
5112358,295.2834585,40.222742,,16.552
5112359,295.28388,40.21193,6543,15.736
5112360,295.28397,40.26091,5195,17.873
5112361,295.28415,40.25238,4923,13.048
5112362,295.28454,40.27574,6277,15.456
5112363,295.284549,40.222992,,
5112364,295.284564,40.264047,,18.708
5112365,295.2850995,40.23606,6242,17.004
5112366,295.28511,40.24003,4951,17.715
5112367,295.2854205,40.23502,6332,16.415
5112368,295.2854205,40.21527,6236,14.643
5112369,295.2854595,40.23791,6293,15.474
5112370,295.2854805,40.20695,6501,16.21
5112371,295.28571,40.20169,5820,16.325
5112372,295.2857205,40.28782,6020,16.758
5112373,295.2857805,40.22498,4930,12.806
5112374,295.2859305,40.230756,,18.153
5112375,295.286397,40.23975,,18.03
5112376,295.2865395,40.25468,4975,17.88
5112377,295.28676,40.20015,6138,18.05
5112378,295.28697,40.25017,5892,14.958
5112379,295.2874005,40.27008,6240,16.415
5112380,295.28775,40.23163,5798,15.935
5112381,295.2880755,40.256181,,16.75
5112382,295.2882,40.21103,5468,17.285
5112383,295.2882105,40.25724,5969,15.576
5112384,295.2883395,40.23309,6566,15.63
5112385,295.288467,40.240211,,19.107
5112386,295.28859,40.22894,6530,16.074
5112387,295.2886095,40.24546,4838,12.831
5112388,295.288878,40.251864,,17.684
5112389,295.28898,40.21412,5620,17.281
5112390,295.289055,40.202539,,18.129
5112391,295.2890895,40.21953,6101,14.865
5112392,295.2891495,40.21155,5754,17.685
5112393,295.2893085,40.248597,,18.422
5112394,295.2896445,40.255119,,18.598
5112395,295.29024,40.27216,5993,16.88
5112396,295.290264,40.214442,,16.262
5112397,295.29036,40.24058,6162,16.307
5112398,295.29093,40.24491,6125,17.284
5112399,295.2909495,40.22185,6285,16.211
5112400,295.291047,40.298269,,16.563
5112401,295.29129,40.26377,4809,12.616
5112402,295.29138,40.28446,5783,17.108
5112403,295.2918795,40.21898,5084,13.943
5112404,295.2919695,40.20164,5401,18.078
5112405,295.2922665,40.2004,,16.069
5112406,295.2923865,40.276897,,18.835
5112407,295.2930495,40.25523,5422,16.345
5112408,295.2934995,40.25964,5558,17.965
5112409,295.293909,40.21421,5306,14.893
5112410,295.29426,40.25598,5669,15.112
5112411,295.2943995,40.259758,,19.37
5112412,295.2944895,40.24588,5342,17.295
5112413,295.29456,40.24019,5379,17.584
5112414,295.2945855,40.232819,,17.356
5112415,295.2949605,40.23127,5240,16.218
5112416,295.294995,40.243331,,17.339
5112417,295.29516,40.22832,5922,16.108
5112418,295.2952425,40.254547,,
5112419,295.295364,40.221569,,17.468
5112420,295.295445,40.233997,,17.807
5112421,295.2955695,40.26377,4709,15.56
5112422,295.2965445,40.283594,,18.355
5112423,295.2966615,40.287106,,13.836
5112424,295.2968475,40.241881,,18.09
5112425,295.2970785,40.275383,,18.69
5112426,295.2970995,40.28661,4922,15.055
5112427,295.2976605,40.25086,5895,16.749
5112428,295.2978705,40.229313,,
5112429,295.298214,40.291058,,18.983
5112430,295.298583,40.219358,,17.923
5112431,295.298844,40.207806,,
5112432,295.298997,40.238773,,14.704
5112433,295.299,40.27732,6013,15.097
5112434,295.29906,40.20522,6021,14.555
5112435,295.29915,40.25575,5080,16.532
5112436,295.29933,40.2409,4267,17.331
5112437,295.2993705,40.20694,,
5112438,295.2994065,40.225016,,10.697
5112439,295.2994605,40.25289,5325,15.873
5112440,295.2996555,40.237422,,17.982
5112441,295.29999,40.20419,6018,15.742
5112442,295.300272,40.240367,,16.38
5112443,295.3003005,40.232506,,15.568
5112444,295.3005,40.258669,,19.047
5112445,295.300656,40.206772,,13.18
5112446,295.3016415,40.216747,,13.063
5112447,295.3017195,40.21558,6306,15.84
5112448,295.3017405,40.25273,5667,16.656
5112449,295.3017795,40.27577,5827,16.277
5112450,295.301859,40.277011,,14.662
5112451,295.30203,40.22233,6169,15.488
5112452,295.302039,40.216581,,13.495
5112453,295.30206,40.24011,6409,15.401
5112454,295.3021395,40.27756,5413,16.442
5112455,295.3021635,40.275261,,14.904
5112456,295.3021905,40.20169,5249,16.232
5112457,295.3022595,40.20812,5950,14.723
5112458,295.30239,40.23904,5726,16.923
5112459,295.30245,40.267986,,18.84
5112460,295.3025295,40.27452,5598,16.756
5112461,295.3026,40.26399,5939,17.924
5112462,295.30266,40.29671,4719,18.086
5112463,295.3028115,40.214494,,13.384
5112464,295.3028445,40.267394,,18.513
5112465,295.3032495,40.23514,5754,16.765
5112466,295.30332,40.24241,5680,17.294
5112467,295.30332,40.20664,4968,12.78
5112468,295.30356,40.23309,6377,14.693
5112469,295.30377,40.28363,5868,17.866
5112470,295.3039695,40.25703,5556,17.726
5112471,295.304091,40.285217,,18.903
5112472,295.304175,40.295222,,17.686
5112473,295.30434,40.23435,6547,15.529
5112474,295.30437,40.20212,7201,17.276
5112475,295.304436,40.209835,,16.21
5112476,295.30446,40.27709,6008,17.772
5112477,295.30455,40.20565,,
5112478,295.3046145,40.208922,,13.016
5112479,295.3047465,40.233225,,17.71
5112480,295.30494,40.20091,6084,14.63
5112481,295.3050165,40.249076,,11.342
5112482,295.3050585,40.265072,,18.481
5112483,295.3053225,40.213798,,11.244
5112484,295.30533,40.29256,5094,18.24
5112485,295.30548,40.20931,5041,16.133
5112486,295.3056,40.29081,5926,18.132
5112487,295.305639,40.25185,6159,15.011
5112488,295.3056795,40.2202,6063,16.975
5112489,295.3059255,40.267131,,18.212
5112490,295.3060395,40.2182,5707,16.473
5112491,295.3064595,40.20571,5001,12.742
5112492,295.30656,40.23995,5150,17.89
5112493,295.3066635,40.262444,,18.725
5112494,295.30674,40.2987,5365,17.654
5112495,295.306983,40.202099,,
5112496,295.307304,40.208721,,
5112497,295.30743,40.23021,5164,17.049
5112498,295.30767,40.233742,,17.89
5112499,295.3079505,40.25842,6249,15.54
5112500,295.3079805,40.28195,5803,17.366
5112501,295.30821,40.22718,5672,17.6
5112502,295.30827,40.26385,6050,13.32
5112503,295.30839,40.26739,5297,18.027
5112504,295.30839,40.20099,5599,17.59
5112505,295.30851,40.25237,5011,16.638
5112506,295.3085805,40.204861,,
5112507,295.30869,40.29297,6106,16.949
5112508,295.30887,40.23515,3506,15.342
5112509,295.3088865,40.268369,,17.73
5112510,295.3089705,40.21449,6300,14.952
5112511,295.3092795,40.22376,5744,16.962
5112512,295.3097505,40.22142,6175,16.53
5112513,295.3100025,40.210614,,16.395
5112514,295.31037,40.22264,6571,15.956
5112515,295.3108695,40.2304,6300,15.799
5112516,295.311039,40.278414,,17.18
5112517,295.31118,40.2364,6430,16.395
5112518,295.3112415,40.258881,,18.398
5112519,295.3112745,40.204072,,17.823
5112520,295.3113285,40.233531,,17.399
5112521,295.3113705,40.21692,6124,15.899
5112522,295.3114695,40.252899,,
5112523,295.31151,40.28374,6122,14.679
5112524,295.3115895,40.20018,5780,17.209
5112525,295.3116405,40.29699,5643,17.335
5112526,295.31232,40.264286,,18.59
5112527,295.312329,40.2411,5966,16.591
5112528,295.3124445,40.2223,,17.809
5112529,295.3124805,40.227,6201,14.998
5112530,295.31265,40.23777,6220,15.726
5112531,295.3127895,40.28648,4571,17.989
5112532,295.3128195,40.22976,5634,17.282
5112533,295.31292,40.25537,6420,17.833
5112534,295.3132215,40.251278,,
5112535,295.31334,40.25275,5782,14.737
5112536,295.31364,40.20878,4973,17.59
5112537,295.3136715,40.208067,,17.4
5112538,295.31382,40.22499,6672,14.64
5112539,295.314183,40.208486,,14.265
5112540,295.3142895,40.21607,6235,16.207
5112541,295.31439,40.25335,5936,14.844
5112542,295.314495,40.263889,,
5112543,295.314606,40.289219,,17.45
5112544,295.31466,40.29482,5595,16.52
5112545,295.3149,40.223642,,18.254
5112546,295.3149795,40.20832,6491,16.198
5112547,295.315455,40.248006,,17.084
5112548,295.3155,40.24792,5353,17.249
5112549,295.3155795,40.26854,5343,18.303
5112550,295.315749,40.27204,6107,17.967
5112551,295.315866,40.205631,,18.543
5112552,295.3161,40.22897,5619,18.259
5112553,295.316109,40.29036,5672,12.314
5112554,295.316136,40.264061,,15.949
5112555,295.3162605,40.26272,5970,14.782
5112556,295.3162785,40.203094,,17.857
5112557,295.3165755,40.229111,,16.551
5112558,295.3166895,40.21447,4998,14.165
5112559,295.316883,40.241147,,18.888
5112560,295.3171785,40.234972,,18.004
5112561,295.3172895,40.25018,4872,18.131
5112562,295.3176795,40.21754,5119,18.183
5112563,295.3177215,40.283603,,18.924
5112564,295.317729,40.26519,5818,14.777
5112565,295.31823,40.2663,5505,16.795
5112566,295.31826,40.22212,5652,17.998
5112567,295.318431,40.208961,,13.391
5112568,295.3184505,40.25573,5493,17.546
5112569,295.3188615,40.214347,,15.75
5112570,295.3189395,40.22907,6348,15.871
5112571,295.31907,40.28618,5584,16.696
5112572,295.319706,40.238328,,16.864
5112573,295.3198005,40.26762,5463,17.229
5112574,295.31985,40.20934,6079,16.203
5112575,295.32009,40.2915,5856,16.419
5112576,295.3201635,40.241833,,18.533
5112577,295.3201995,40.21629,6223,16.169
5112578,295.320372,40.269975,,18.394
5112579,295.3205205,40.27666,6023,17.236
5112580,295.32084,40.29623,5019,17.567
5112581,295.32147,40.27751,6028,15.233
5112582,295.321494,40.212533,,16.28
5112583,295.3216335,40.259831,,18.749
5112584,295.3216335,40.217228,,
5112585,295.3217505,40.21353,5205,14.75
5112586,295.3219605,40.21481,5277,16.73
5112587,295.3221,40.22597,6139,15.874
5112588,295.32213,40.26126,4868,17.316
5112589,295.322256,40.247939,,17.454
5112590,295.3222665,40.287714,,19.563
5112591,295.32276,40.21598,6148,15.592
5112592,295.3228845,40.223748,,13.997
5112593,295.3229775,40.205039,,17.861
5112594,295.3229835,40.225239,,14.075
5112595,295.3232805,40.24471,5927,18.11
5112596,295.32342,40.24159,6147,14.71
5112597,295.323444,40.206589,,18.035
5112598,295.3236255,40.203061,,17.867
5112599,295.3237695,40.21925,5993,17.561
5112600,295.3237995,40.23845,5875,16.961
5112601,295.324005,40.225578,,15.029
5112602,295.32405,40.28622,6486,15.991
5112603,295.324269,40.263014,,19.679
5112604,295.3242795,40.25321,6325,14.886
5112605,295.32432,40.24024,5869,16.863
5112606,295.3243695,40.23241,5932,16.064
5112607,295.324605,40.277322,,19.336
5112608,295.32462,40.28786,5825,17.482
5112609,295.3246725,40.238967,,17.77
5112610,295.32471,40.21458,4549,17.235
5112611,295.324845,40.293908,,17.041
5112612,295.32486,40.29635,5956,17.469
5112613,295.325031,40.257203,,18.367
5112614,295.325241,40.261089,,18.732
5112615,295.32528,40.297206,,18.953
5112616,295.32531,40.22222,6542,15.946
5112617,295.325367,40.258328,,19.042
5112618,295.325439,40.267947,,17.381
5112619,295.3255605,40.287125,,
5112620,295.3255935,40.239178,,
5112621,295.3258785,40.24075,,17.798
5112622,295.326,40.23616,5841,17.285
5112623,295.3261065,40.205898,,
5112624,295.3261695,40.20263,5024,17.831
5112625,295.3262745,40.267986,,17.932
5112626,295.3262745,40.207392,,16.693
5112627,295.3263105,40.204439,,17.41
5112628,295.32675,40.29553,4876,17.262
5112629,295.3268565,40.214596,,
5112630,295.3269795,40.20934,6394,15.102
5112631,295.32699,40.22981,4819,16.612
5112632,295.3272135,40.235589,,17.186
5112633,295.3276005,40.284242,,16.828
5112634,295.32771,40.20513,6178,15.761
5112635,295.32771,40.27493,6199,16.223
5112636,295.327833,40.245947,,19.1
5112637,295.327929,40.23501,5603,17.605
5112638,295.3280385,40.295097,,17.619
5112639,295.328331,40.206506,,13.14
5112640,295.3284195,40.21333,5709,16.29
5112641,295.3285305,40.21086,6207,14.917
5112642,295.328541,40.271244,,18.08
5112643,295.328649,40.20759,5643,15.506
5112644,295.3286895,40.21454,6131,16.356
5112645,295.328892,40.214747,,13.44
5112646,295.329009,40.25495,6083,14.59
5112647,295.329375,40.20905,,12.979
5112648,295.3294095,40.22074,5935,16.703
5112649,295.32945,40.27928,5375,17.447
5112650,295.32981,40.27067,6043,16.215
5112651,295.3300395,40.267256,,16.779
5112652,295.3300395,40.21539,5451,16.617
5112653,295.3300605,40.227083,,17.571
5112654,295.33008,40.23598,5533,16.647
5112655,295.3301505,40.20483,5773,17.339
5112656,295.330266,40.218733,,17.83
5112657,295.3304415,40.247964,,19.082
5112658,295.330461,40.223136,,18.59
5112659,295.3304895,40.24217,5802,13.263
5112660,295.330605,40.274775,,17.908
5112661,295.3307055,40.271122,,14.732
5112662,295.3308195,40.27536,6596,17.579
5112663,295.330902,40.213825,,
5112664,295.3309605,40.21209,6198,16.098
5112665,295.3310355,40.230547,,18.851
5112666,295.33104,40.20864,6019,14.499
5112667,295.3314,40.23356,5950,16.821
5112668,295.3314615,40.288699,,15.014
5112669,295.33152,40.22793,6184,16.131
5112670,295.33155,40.27114,6093,15.126
5112671,295.33164,40.25906,6321,16.219
5112672,295.3317495,40.21822,4801,16.799
5112673,295.331769,40.257911,,16.211
5112674,295.331856,40.258517,,15.915
5112675,295.3318605,40.24015,5628,16.719
5112676,295.3320165,40.262978,,18.853
5112677,295.3320405,40.20935,6077,14.74
5112678,295.3321635,40.286403,,19.377
5112679,295.332186,40.233189,,15.294
5112680,295.3323,40.23242,5789,16.987
5112681,295.3324695,40.25996,5122,16.953
5112682,295.3325475,40.222453,,18.966
5112683,295.3326705,40.25522,6430,16.436
5112684,295.3329195,40.26153,6530,16.209
5112685,295.33293,40.20868,6073,15.873
5112686,295.33305,40.22489,4553,18.043
5112687,295.3330605,40.20616,6153,15.119
5112688,295.333164,40.261853,,14.987
5112689,295.3333665,40.233661,,17.854
5112690,295.3334805,40.22865,4941,18.042
5112691,295.333506,40.225653,,16.198
5112692,295.3335855,40.279308,,18.524
5112693,295.33401,40.20377,5757,16.839
5112694,295.33413,40.21487,5524,17.827
5112695,295.33413,40.20985,5309,14.632
5112696,295.3342005,40.295494,,
5112697,295.3343085,40.291628,,18.898
5112698,295.3344495,40.23696,6053,15.406
5112699,295.33464,40.22696,6488,16.015
5112700,295.3348695,40.20156,6399,15.251
5112701,295.334967,40.295706,,15.77
5112702,295.3350975,40.226256,,13.892
5112703,295.3354035,40.254922,,17.07
5112704,295.3357305,40.21293,5256,16.88
5112705,295.3358205,40.20473,6012,14.42
5112706,295.3358475,40.248061,,20.02
5112707,295.335936,40.282981,,19.384
5112708,295.3359495,40.26098,6192,14.978
5112709,295.3359495,40.21064,5527,16.987
5112710,295.3360005,40.225668,,15.52
5112711,295.3360095,40.20795,6127,16.58
5112712,295.3361205,40.25392,6028,15.023
5112713,295.3361295,40.221095,,14.949
5112714,295.33626,40.285,5691,17.783
5112715,295.3365165,40.274508,,18.671
5112716,295.3368405,40.29591,5965,12.832
5112717,295.3372275,40.268756,,18.351
5112718,295.337358,40.274242,,17.458
5112719,295.3378185,40.20319,,
5112720,295.33806,40.23556,5279,16.48
5112721,295.3382295,40.28982,6474,15.318
5112722,295.338408,40.274347,,17.797
5112723,295.338459,40.257789,,18.453
5112724,295.338759,40.21742,6218,16.466
5112725,295.3388895,40.20527,6041,16.114
5112726,295.33893,40.20962,5850,16.547
5112727,295.3390005,40.261033,,18.49
5112728,295.3390395,40.255711,,18.323
5112729,295.3391355,40.264756,,19.56
5112730,295.339479,40.23259,4863,12.778
5112731,295.3396095,40.29991,6112,17.142
5112732,295.3402005,40.294217,,18.02
5112733,295.34061,40.26776,4931,16.461
5112734,295.3406895,40.2031,4808,12.762
5112735,295.341036,40.263156,,18.34
5112736,295.34106,40.23619,5148,18.125
5112737,295.341366,40.247319,,18.915
5112738,295.34157,40.29476,4913,15.762
5112739,295.3415895,40.21646,6508,16.156
5112740,295.34163,40.21258,5336,17.587
5112741,295.3416495,40.20058,4759,12.449
5112742,295.3421475,40.215736,,13.64
5112743,295.3422225,40.235856,,17.032
5112744,295.3426005,40.27896,4776,12.952
5112745,295.343133,40.214908,,18.042
5112746,295.343319,40.247058,,18.993
5112747,295.34334,40.23519,6185,16.211
5112748,295.34337,40.28118,6212,15.191
5112749,295.3434,40.28763,6472,14.953
5112750,295.3434105,40.25316,5059,17.924
5112751,295.34355,40.20093,5017,12.724
5112752,295.3437195,40.209522,,17.394
5112753,295.3441005,40.23364,5388,17.521
5112754,295.34418,40.21941,6061,15.118
5112755,295.34466,40.25876,6546,16.412
5112756,295.3448835,40.277725,,
5112757,295.3449795,40.25561,6229,15.054
5112758,295.3451445,40.230664,,20.13
5112759,295.3455,40.24424,4408,17.894
5112760,295.345566,40.27825,,15.212
5112761,295.3460355,40.261467,,16.096
5112762,295.3461,40.298472,,18.735
5112763,295.34628,40.26692,6491,15.271
5112764,295.34631,40.20266,5538,17.109
5112765,295.3463865,40.252008,,18.265
5112766,295.3464195,40.27814,6403,16.198
5112767,295.3464495,40.22878,5244,17.507
5112768,295.3464915,40.289989,,18.541
5112769,295.3465035,40.258553,,18.316
5112770,295.3465305,40.239644,,18.625
5112771,295.34664,40.25845,5033,18.592
5112772,295.3467525,40.254967,,13.11
5112773,295.3469085,40.289967,,18.639
5112774,295.34694,40.2698,6485,16.418
5112775,295.3469505,40.26154,6075,16.873
5112776,295.34721,40.23429,6076,16.287
5112777,295.34739,40.2217,4845,17.554
5112778,295.34757,40.25463,7129,14.5
5112779,295.3476285,40.289892,,18.793
5112780,295.347897,40.263764,,19.342
5112781,295.3479615,40.207978,,15.958
5112782,295.34835,40.291133,,18.501
5112783,295.348353,40.208324,,
5112784,295.3483755,40.226075,,18.498
5112785,295.348575,40.2151,,17.491
5112786,295.348719,40.209868,,11.553
5112787,295.348809,40.241578,,18.993
5112788,295.349229,40.22406,4628,17.164
5112789,295.3492785,40.203003,,16.857
5112790,295.34943,40.29901,5216,18.17
5112791,295.3494705,40.20006,,14.284
5112792,295.35,40.229,5556,17.409
5112793,295.350189,40.247994,,19.017
5112794,295.35033,40.23705,6232,15.158
5112795,295.35051,40.25221,5756,16.7
5112796,295.3505475,40.247553,,16.894
5112797,295.351017,40.248142,,17.206
5112798,295.351299,40.29672,6485,15.183
5112799,295.3513275,40.219042,,16.31
5112800,295.3513995,40.25021,6528,16.53
5112801,295.35192,40.22217,6491,15.772
5112802,295.3520175,40.270397,,
5112803,295.3520445,40.28165,,19.21
5112804,295.35216,40.22672,5096,18.356
5112805,295.352241,40.268433,,17.698
5112806,295.352289,40.21785,5253,17.214
5112807,295.35252,40.22449,5659,17.669
5112808,295.352664,40.267828,,18.52
5112809,295.3527465,40.285511,,19.617
5112810,295.3528335,40.262381,,18.652
5112811,295.3534695,40.23805,5505,16.483
5112812,295.3535805,40.21498,5950,15.021
5112813,295.3536855,40.223308,,18.47
5112814,295.3537695,40.20092,6062,15.007
5112815,295.35384,40.25664,5526,17.617
5112816,295.3539495,40.23683,6058,14.726
5112817,295.3541505,40.27158,6038,16.449
5112818,295.3542555,40.249319,,16.611
5112819,295.3546035,40.220675,,17.594
5112820,295.3548825,40.250626,,
5112821,295.3549005,40.239914,,17.897
5112822,295.3549005,40.29485,5827,17.704
5112823,295.3549905,40.25523,4858,17.539
5112824,295.3550355,40.209278,,15.368
5112825,295.3550505,40.27924,5755,17.054
5112826,295.355067,40.269178,,18.581
5112827,295.3551,40.2873,6151,16.403
5112828,295.35519,40.21762,6074,15.854
5112829,295.3552995,40.22595,6421,16.277
5112830,295.355475,40.211744,,15.433
5112831,295.355556,40.274783,,17.084
5112832,295.3555605,40.209275,,14.68
5112833,295.3562085,40.281903,,17.784
5112834,295.3565805,40.278858,,18.983
5112835,295.35702,40.26365,5024,17.16
5112836,295.3571205,40.20914,6278,15.449
5112837,295.3572135,40.242053,,18.687
5112838,295.3573215,40.297269,,19.991
5112839,295.3574205,40.26864,6286,16.028
5112840,295.3576005,40.23094,4929,13.577
5112841,295.35762,40.208647,,13.198
5112842,295.35762,40.23565,6054,15.143
5112843,295.35765,40.20624,6107,15.533
5112844,295.357767,40.262611,,19.386
5112845,295.35783,40.22328,5573,17.788
5112846,295.3578405,40.25432,5578,17.562
5112847,295.3578795,40.25672,5584,16.024
5112848,295.3578855,40.298122,,19.011
5112849,295.35804,40.21452,6500,15.45
5112850,295.3581795,40.22059,5486,16.912
5112851,295.358334,40.294117,,19.491
5112852,295.3584105,40.208,5734,16.237
5112853,295.358466,40.217231,,16.21
5112854,295.3588605,40.233061,,17.881
5112855,295.3589505,40.24628,5675,17.4
